Gene	ENC
OZG20073.1	44.6332640634603
OZG20070.1	48.9274587273365
OZG20071.1	29.6078431372549
OZG20064.1	47.0684739767072
OZG20065.1	46.0542513557693
OZG20197.1	41.7403046745732
OZG20195.1	52.8104101545484
OZG20199.1	51.4846639229853
OZG20198.1	54.4831544704895
OZG20201.1	53.2093850089718
OZG20200.1	48.4194993953103
OZG20204.1	51.8114743038284
OZG20203.1	45.2782837661826
OZG20194.1	40.7151371900096
OZG20193.1	53.5838701010514
OZG20133.1	44.7132429614181
OZG20134.1	44.093444504245
OZG20135.1	45.4949234854793
OZG20136.1	50.1658373566241
OZG20129.1	34.6034051843038
OZG20130.1	48.6270890429879
OZG20131.1	36.5740913207379
OZG20132.1	51.9724300163685
OZG20127.1	52.4951602772573
OZG20128.1	49.7801367433533
OZG20055.1	40.2137965732174
OZG20054.1	35.6551332683114
OZG20053.1	46.6885129952618
OZG20052.1	46.9145389856918
OZG20059.1	51.0038102292606
OZG20058.1	38.6114152428624
OZG20057.1	42.3763490845251
OZG20056.1	48.9220645917165
OZG20061.1	48.6305937264932
OZG20060.1	48.473052633031
OZG20182.1	55.4344216783592
OZG20183.1	49.026309043089
OZG20180.1	46.9114821511485
OZG20181.1	51.7109183176215
OZG20178.1	50.8957112872233
OZG20179.1	49.8682322146957
OZG20176.1	47.9922688596879
OZG20177.1	44.4478161619433
OZG20174.1	48.1805324113491
OZG20175.1	49.3910283012187
OZG20104.1	48.5255940727204
OZG20103.1	48.1024516209008
OZG20106.1	51.1085464923176
OZG20105.1	42.9735104243357
OZG20100.1	54.9586147054266
OZG20099.1	45.1969280846303
OZG20102.1	52.1222403234579
OZG20101.1	42.1132543706448
OZG20098.1	49.4633558822735
OZG20097.1	50.6397916636859
OZG20110.1	50.7045840072678
OZG20109.1	54.4847065679357
OZG20112.1	47.7680779985363
OZG20111.1	45.8742617530732
OZG20114.1	50.9964950516067
OZG20113.1	45.4832535885167
OZG20116.1	46.1833331393692
OZG20115.1	48.9779926667277
OZG20108.1	52.82375367181
OZG20107.1	51.5065355743789
OZG20188.1	52.8243273532142
OZG20189.1	57.1807398199125
OZG20186.1	44.8390681469955
OZG20187.1	44.4979602804684
OZG20192.1	45.3497644567736
OZG20190.1	49.0914246899276
OZG20191.1	50.7949970077357
OZG20184.1	49.4662383948552
OZG20157.1	46.7975120199666
OZG20185.1	50.7686424854972
OZG20156.1	39.8278974291388
OZG20155.1	42.6684953785489
OZG20154.1	40.6319771523431
OZG20161.1	44.5856026705583
OZG20160.1	44.6689667678382
OZG20159.1	46.2234571980735
OZG20158.1	43.0336018411968
OZG20163.1	50.5935584106266
OZG20162.1	45.4198412399028
OZG20220.1	47.7048291118968
OZG20221.1	49.0735357405907
OZG20222.1	38.9046019198193
OZG20223.1	49.354099365181
OZG20218.1	47.5117044711882
OZG20219.1	53.6179229638417
OZG08863.1	43.6990964573139
OZG08862.1	47.2179995402815
OZG08865.1	50.3916361758278
OZG08864.1	61
OZG08868.1	37.3927730063626
OZG08869.1	41.4428662623683
OZG08870.1	56.5754662315841
OZG08871.1	54.1177289663365
OZG08872.1	57.7563128179488
OZG08873.1	56.1700547147874
OZG08874.1	50.5082510450027
OZG08875.1	44.147295080944
OZG08866.1	55.8969344308271
OZG08867.1	54.0435154665158
OZG08885.1	46.6199392712551
OZG08884.1	53.1348733824244
OZG08883.1	52.0225609744763
OZG08882.1	46.8631780448843
OZG08881.1	47.8706831792003
OZG08880.1	60.0907945966391
OZG08879.1	47.8111455108359
OZG08878.1	49.589742518723
OZG08877.1	43.2443788183934
OZG08876.1	53.4653781566336
OZF80626.1	50.1580616667882
OZF80624.1	42.8089044749787
OZF80623.1	44.1406704328989
OZF80625.1	49.4997139568351
OZF80621.1	53.7870140227815
OZF80622.1	49.1966895998038
OZF80620.1	50.4229803749288
OZG08827.1	58.1706823806899
OZG08825.1	50.4872364467354
OZG08828.1	40.0930683357106
OZG08826.1	46.8230241892115
OZG08829.1	59.911235567867
OZG08830.1	54.7168857511066
OZG08849.1	44.2618376650806
OZG08850.1	52.4948815913436
OZG08851.1	42.5109509764485
OZG08852.1	53.9264787811537
OZG08824.1	49.3374516951243
OZG08853.1	47.6977598005095
OZG08854.1	51.8466053406874
OZG08855.1	45.5066202124414
OZG08856.1	57.0271355355076
OZG08857.1	53.7058325208509
OZG08836.1	43.0425263241444
OZG08835.1	41.1901901590364
OZG08834.1	53.1595875672561
OZG08833.1	54.6256310028105
OZG08832.1	51.027022823512
OZG08831.1	54.0006397571883
OZG08823.1	53.564455950726
OZG08848.1	51.5873279774955
OZG08838.1	53.4068384728274
OZG08837.1	49.7102873515781
OZG08858.1	49.2349121466769
OZG08847.1	55.1540313160317
OZG08845.1	37.8388969521045
OZG08846.1	55.3869211501444
OZG08843.1	56.9314069909976
OZG08844.1	53.2877000560246
OZG08841.1	43.1975583881069
OZG08842.1	60.0406801358218
OZG08839.1	55.2041200075773
OZG08840.1	60.9640452467173
OZG08860.1	61
OZG08859.1	57.1984249848556
OZF80618.1	61
OZG08811.1	51.5976445854101
OZG08810.1	50.2193678217162
OZG08807.1	52.5216929487599
OZG08806.1	57.6902761801704
OZG08809.1	50.8090909090909
OZG08808.1	52.3339885784843
OZG08805.1	52.1554501495958
OZG08804.1	48.7801831462033
OZG08817.1	53.4713521770544
OZG08818.1	51.5982654287937
OZG08819.1	48.9292686088289
OZG08820.1	44.4097644520583
OZG08812.1	50.0379290614023
OZG08814.1	52.0847721053259
OZG08815.1	50.4264988311903
OZG08816.1	37.4269584125056
OZG08821.1	55.8508198369241
OZG08822.1	49.050899295071
OZG08790.1	54.2914329061636
OZG08789.1	45.0544750376885
OZG08788.1	48.1067144851585
OZG08787.1	44.0882782635899
OZG08796.1	55.1637409920001
OZG08795.1	44.5440154631613
OZG08792.1	41.8970334435159
OZG08791.1	36.1866047231901
OZG08786.1	49.3016192120227
OZG08797.1	50.7563009960829
OZG08800.1	50.0396365593531
OZG08801.1	53.2334767924624
OZG08798.1	48.1993948253526
OZG08799.1	44.3667970759733
OZG08802.1	53.0736980109109
OZG08803.1	45.2550217029307
OZG08782.1	50.2138316593289
OZG08783.1	46.6715161990807
OZG08784.1	61
OZG08785.1	50.7103994222705
OZG08777.1	49.8018720622974
OZG08775.1	47.8863997385904
OZG08779.1	45.5374298629348
OZG08778.1	42.3987676687589
OZG08776.1	50.386008526326
OZG08780.1	45.279088449559
OZG08781.1	42.5599425884295
OZF80614.1	52.2834757730987
OZF80615.1	34.192124051823
OZF80612.1	53.9197862545398
OZF80611.1	57.1199587024268
OZF80610.1	52.138474576695
OZF80609.1	61
OZG08718.1	55.4180826400112
OZG08739.1	57.0581152368485
OZG08738.1	51.7197422109766
OZG08762.1	55.6224079550097
OZG08763.1	45.9517614323763
OZG08740.1	57.148360812102
OZG08741.1	42.6956958267854
OZG08742.1	50.8622892904852
OZG08743.1	54.2706586531959
OZG08744.1	54.1190162725789
OZG08745.1	54.8533648610216
OZG08759.1	53.190446549691
OZG08761.1	52.9710271867181
OZG08717.1	51.2582320932233
OZG08716.1	57.5938358774803
OZG08758.1	52.6839577144946
OZG08757.1	52.0506868635164
OZG08715.1	45.7091929840812
OZG08714.1	56.9699824500124
OZG08713.1	56.9132995924761
OZG08756.1	48.0978215110018
OZG08723.1	55.7040242354349
OZG08722.1	57.8368746799163
OZG08729.1	46.7923894721233
OZG08721.1	52.3356896071747
OZG08728.1	55.4096104198789
OZG08727.1	49.7342747899288
OZG08726.1	54.7306117459932
OZG08725.1	40.2101065625802
OZG08720.1	53.483834075287
OZG08719.1	58.5925066485211
OZG08750.1	51.8200511495812
OZG08751.1	51.0643416681366
OZG08752.1	57.1098533203848
OZG08753.1	60.6158192557719
OZG08746.1	56.7843334180981
OZG08747.1	45.7049907851646
OZG08748.1	56.4602015513984
OZG08749.1	54.5466991034741
OZG08754.1	32.7951318458418
OZG08755.1	57.1430813508133
OZG08764.1	48.5498584358659
OZG08766.1	50.1557445771722
OZG08765.1	52.1665850896381
OZG08770.1	52.1670399540288
OZG08767.1	50.0764403965513
OZG08772.1	53.7622239636771
OZG08771.1	56.3122463365175
OZG08774.1	41.2025846769154
OZG08773.1	61
OZG08732.1	48.4813077913083
OZG08733.1	55.6469797046209
OZG08730.1	54.774828375286
OZG08731.1	55.1619699122007
OZG08736.1	57.4977667759059
OZG08737.1	35.0550817142308
OZG08734.1	54.2099532751557
OZG08735.1	52.0565048354006
OZF80605.1	50.3342451179127
OZF80604.1	48.4681606322346
OZF80600.1	51.0533863009434
OZF80601.1	47.6518470790378
OZG08689.1	56.0791585510286
OZG08669.1	46.2245417921461
OZG08668.1	58.8411230506671
OZG08667.1	53.2410421178522
OZG08671.1	53.7308099221501
OZG08670.1	45.4750421005993
OZG08672.1	51.1439673273026
OZG08666.1	47.1782936033226
OZG08690.1	54.7672667610442
OZG08691.1	54.1139166020623
OZG08694.1	56.4287083588532
OZG08695.1	51.828563823514
OZG08692.1	52.1823082984176
OZG08693.1	59.7398487271942
OZG08664.1	53.9301051919267
OZG08665.1	61
OZG08674.1	61
OZG08673.1	55.3568886518292
OZG08676.1	60.363451233182
OZG08675.1	51.2822497297594
OZG08678.1	54.5700408639076
OZG08677.1	55.6241385521215
OZG08699.1	54.5383003022539
OZG08698.1	52.1753768479181
OZG08697.1	38.0505156283159
OZG08696.1	51.7510003951572
OZG08684.1	53.4277576108519
OZG08683.1	58.6716964394525
OZG08686.1	55.9021477647382
OZG08685.1	51.3457075491447
OZG08680.1	55.036431620458
OZG08679.1	56.7114940150404
OZG08682.1	56.4863557968441
OZG08681.1	59.528257220492
OZG08688.1	43.1693239326758
OZG08687.1	54.8046365237099
OZG08707.1	36.2894100580271
OZG08708.1	52.0333237890463
OZG08704.1	55.4703743512694
OZG08706.1	53.2560319608496
OZG08702.1	53.2266720259973
OZG08703.1	57.3799483587388
OZG08700.1	61
OZG08701.1	61
OZG08709.1	60.7880997330455
OZG08711.1	56.0089539458044
OZG08663.1	52.1995386916962
OZG08662.1	45.1335815553114
OZF80597.1	43.0445498438026
OZF80596.1	53.9757892844568
OZF80593.1	60.6715144305631
OZF80594.1	49.0729397006417
OZF80595.1	49.8893376940216
OZG08661.1	48.5184620088272
OZG08660.1	47.163573829698
OZG08627.1	61
OZG08628.1	44.3836122444369
OZG08625.1	43.0385668700909
OZG08626.1	48.7571854655237
OZG08623.1	50.0830653427597
OZG08624.1	47.6140381067304
OZG08621.1	51.9506538555362
OZG08622.1	49.5860772102725
OZG08629.1	42.5575906713385
OZG08630.1	51.2722456685824
OZG08655.1	51.3451736595152
OZG08654.1	50.895830695672
OZG08657.1	49.9211916987633
OZG08656.1	53.5219178834604
OZG08651.1	53.606968629445
OZG08650.1	50.6518055832771
OZG08653.1	49.3937054774437
OZG08652.1	50.8940806039563
OZG08659.1	51.3004851033952
OZG08658.1	54.9838502878256
OZG08633.1	46.8876646199504
OZG08634.1	54.3367636561309
OZG08635.1	52.8066481669241
OZG08636.1	50.6581820933755
OZG08637.1	44.9133571327117
OZG08638.1	50.8492414946572
OZG08639.1	51.0970951688287
OZG08640.1	56.3446163796782
OZG08631.1	51.807134143354
OZG08632.1	53.2368288714429
OZG08620.1	48.997763695702
OZG08619.1	47.791832321024
OZG08618.1	54.1788216698823
OZG08617.1	54.2044817102697
OZG08616.1	50.4733459791368
OZG08615.1	48.7575175797026
OZG08613.1	43.4482786209628
OZG08612.1	48.2227497577304
OZG08611.1	52.5234393631202
OZG08644.1	49.2563431739362
OZG08645.1	45.4334959655794
OZG08642.1	45.5512137627688
OZG08643.1	52.7689697184416
OZG08648.1	49.1790647789912
OZG08649.1	44.4615233109749
OZG08646.1	46.5358029318421
OZG08647.1	49.7989468554272
OZG08641.1	50.7016334415848
OZF80592.1	61
OZF80590.1	38.4353511917317
OZF80591.1	52.724351356331
OZF80482.1	53.2733191933819
OZF80481.1	61
OZF80479.1	45.9769149722159
OZF80480.1	42.623661351463
OZF80478.1	54.5853045955003
OZG08578.1	43.6009506186975
OZG08577.1	38.2528621204579
OZG08574.1	31.7933509395526
OZG08573.1	47.2750557229411
OZG08576.1	41.5760505225627
OZG08575.1	47.6784457672707
OZG08572.1	58.3703784353645
OZG08571.1	50.303359618201
OZG08601.1	61
OZG08602.1	49.1081599963549
OZG08599.1	52.5936414684749
OZG08600.1	51.4714305320855
OZG08597.1	50.7075715155059
OZG08598.1	41.6759147209794
OZG08595.1	61
OZG08596.1	56.6188278320282
OZG08593.1	42.8174081735506
OZG08594.1	49.5127691596507
OZG08562.1	47.5937921727395
OZG08561.1	45.5625144658673
OZG08560.1	52.0631076513924
OZG08559.1	53.2040072735014
OZG08566.1	52.9347681847248
OZG08565.1	55.4343952941502
OZG08564.1	47.2147312636187
OZG08563.1	54.7524122355115
OZG08568.1	44.9749355108822
OZG08567.1	46.2233816018192
OZG08590.1	60.478254300284
OZG08591.1	61
OZG08592.1	46.0867156444424
OZG08584.1	52.5586598830384
OZG08587.1	49.997987131955
OZG08588.1	53.4416154259938
OZG08589.1	51.1694805904272
OZG08582.1	50.8307013328715
OZG08583.1	51.551489283149
OZG08605.1	53.6160100062539
OZG08606.1	47.3977027977185
OZG08603.1	46.9399998561276
OZG08604.1	52.857925189847
OZG08608.1	54.2046064363932
OZG08609.1	55.8960103623889
OZG08570.1	49.4571228598929
OZG08607.1	51.8731483731437
OZG08569.1	37.8179971669785
OZG08610.1	51.6678896102907
OZG08579.1	51.9404535991338
OZG08558.1	53.7518551011264
OZG08581.1	57.1493790398799
OZG08580.1	38.2663821561638
OZF80477.1	53.7102952115378
OZF80476.1	46.6297578551821
OZG08539.1	46.2646148562511
OZG08538.1	51.3969597017066
OZG08541.1	51.9447104762843
OZG08540.1	53.1271275009759
OZG08543.1	53.8757298055385
OZG08542.1	55.2230184196667
OZG08521.1	61
OZG08522.1	46.7640477260826
OZG08523.1	42.606221533843
OZG08524.1	56.7343447060592
OZG08544.1	41.0094021437812
OZG08519.1	36.9754773250348
OZG08556.1	55.8076792761772
OZG08520.1	52.3620070818689
OZG08525.1	57.4654657769594
OZG08527.1	54.6893911453772
OZG08551.1	52.5580043571685
OZG08550.1	52.1756530603689
OZG08549.1	60.9085767166694
OZG08547.1	52.4130083608707
OZG08555.1	42.1496321016445
OZG08554.1	52.114758041397
OZG08553.1	35.4905548528468
OZG08552.1	52.0413915665895
OZG08546.1	60.323614175823
OZG08545.1	55.0080158088037
OZG08536.1	30.7857827255894
OZG08537.1	57.6541012380375
OZG08534.1	52.6279281120456
OZG08535.1	57.0066384696986
OZG08530.1	53.8850120256473
OZG08531.1	54.704210535171
OZG08532.1	60.8007384781695
OZG08533.1	54.0409190623168
OZG08528.1	47.5471946531671
OZG08529.1	53.9650191552391
OZG08510.1	39.1923761331637
OZG08507.1	46.7823793834664
OZG08509.1	52.3702925994989
OZG08496.1	51.4416620825078
OZG08495.1	51.0199626374215
OZG08494.1	41.3325647587105
OZG08493.1	39.4041386110963
OZG08492.1	45.4329462898086
OZG08491.1	42.963430578598
OZG08490.1	45.3322001344149
OZG08489.1	53.2538221120476
OZG08488.1	47.7714465718928
OZG08487.1	46.8589360807748
OZG08503.1	49.3035210006377
OZG08504.1	47.8730873251748
OZG08501.1	53.6047740402838
OZG08502.1	49.9932200351378
OZG08499.1	43.5057754521571
OZG08500.1	56.9318107955523
OZG08497.1	42.5235182590174
OZG08498.1	52.1557123047371
OZG08505.1	49.4130270166311
OZG08506.1	55.2480869912387
OZG08471.1	52.7573405151921
OZG08470.1	51.6016433080114
OZG08473.1	35.6282899467055
OZG08472.1	50.1441161517888
OZG08467.1	51.6955403816694
OZG08466.1	47.3469391388972
OZG08469.1	47.9976433507123
OZG08468.1	44.5564417156732
OZG08475.1	45.8264315593746
OZG08474.1	46.01653862773
OZG08480.1	50.7806464076325
OZG08481.1	29.7281573549049
OZG08482.1	46.9092588839827
OZG08483.1	46.3055239978832
OZG08476.1	50.2180511504185
OZG08477.1	46.2903714514929
OZG08478.1	47.1742214761759
OZG08479.1	47.4996185436732
OZG08485.1	54.2556009402703
OZG08486.1	51.2369102431245
OZG08514.1	50.2237348532085
OZG08513.1	47.2871465393419
OZG08512.1	45.3307531023322
OZG08511.1	49.1868197256886
OZG08518.1	48.9146662125643
OZG08517.1	45.1417444754699
OZG08516.1	42.1464566883276
OZG08515.1	49.1749743115465
OZF80473.1	58.3004310532573
OZF80474.1	42.1474812276737
OZF80472.1	52.5858761748856
OZF80469.1	49.0878402986766
OZF80462.1	51.3783155248272
OZF80463.1	47.173863313018
OZF80464.1	50.0851923532239
OZF80458.1	52.8116248628199
OZF80460.1	49.064762537363
OZF80459.1	51.1956556388437
OZG05631.1	49.5789547243492
OZG05630.1	49.8049699933222
OZG05629.1	52.3513613236042
OZG05628.1	57.6633592614588
OZG05627.1	54.786673914138
OZG05626.1	61
OZG05658.1	51.7977933630155
OZG05657.1	39.4631063705435
OZG05634.1	61
OZG05617.1	49.2820397698201
OZG05636.1	54.505934547656
OZG05637.1	56.6125732020621
OZG05638.1	54.9980230517054
OZG05635.1	58.986123781584
OZG05639.1	56.0900298745799
OZG05640.1	51.9307704909716
OZG05632.1	51.619720517081
OZG05633.1	49.4503732554365
OZG05620.1	50.4537871295459
OZG05619.1	50.6140011028972
OZG05622.1	51.5703922199873
OZG05621.1	56.7550794019708
OZG05624.1	49.3955541396374
OZG05623.1	55.2994833744828
OZG05625.1	56.1902456971394
OZG05647.1	58.1910436785286
OZG05618.1	41.9953775035395
OZG05646.1	59.0551357257613
OZG05655.1	54.647465307222
OZG05656.1	50.6448721529286
OZG05648.1	52.1634320735444
OZG05652.1	61
OZG05649.1	61
OZG05651.1	57.3066806754319
OZG05653.1	52.9049685004781
OZG05654.1	55.2496711496805
OZG05644.1	59.3189050189005
OZG05643.1	55.84416230471
OZG05642.1	58.0367873199766
OZG05641.1	52.7574234071292
OZG05645.1	43.6926456984274
OZF80454.1	58.7952516761516
OZF80453.1	53.4524116510534
OZG20016.1	52.6150509731233
OZG20023.1	51.9309694751758
OZG20022.1	37.2316118935837
OZG20025.1	35.8749993219838
OZG20024.1	47.6017546382856
OZG20019.1	54.2547655366719
OZG20021.1	50.6630980227939
OZG20020.1	61
OZG20018.1	51.4012225296961
OZG20017.1	58.8505223717695
OZG20030.1	51.7865740666229
OZG20031.1	46.9493870381254
OZG20032.1	53.6852011110269
OZG20033.1	53.0099183575412
OZG20026.1	54.531039130587
OZG20027.1	46.5688760015423
OZG20028.1	59.9995687124857
OZG20029.1	39.4380017841213
OZG20034.1	54.8211999131149
OZG20035.1	52.3595116753421
OZG20004.1	47.3391066977762
OZG20003.1	50.5612459808898
OZG20002.1	38.9426129426129
OZG20001.1	57.7183979778296
OZG20008.1	42.9979397121154
OZG20007.1	53.6462093862816
OZG20006.1	60.8800518268013
OZG20005.1	59.5117980519106
OZG20038.1	43.2635385603901
OZG20037.1	55.7762604208019
OZG20011.1	45.6146075555761
OZG20009.1	55.454878953193
OZG20010.1	51.1075110456554
OZG20013.1	32.0524121500893
OZG20012.1	50.7736291097504
OZG20014.1	48.0774640139105
OZG20015.1	53.228279916777
OZG19987.1	52.4336290763092
OZG19986.1	44.9064089813717
OZG19999.1	46.8485528386464
OZG19988.1	42.8948358605029
OZG19990.1	51.1766449377225
OZG19989.1	50.7806108731829
OZG19992.1	52.3099166537647
OZG19991.1	57.3339699254724
OZG20000.1	54.8837416114113
OZG19993.1	51.5254989648177
OZG20049.1	45.8721301583865
OZG20050.1	52.9786374819275
OZG19994.1	26.9500842133537
OZG19995.1	53.4906543324537
OZG19996.1	61
OZG19997.1	43.015513278856
OZG20051.1	52.7775358571213
OZG19998.1	45.6146543769534
OZG20048.1	47.3389593775011
OZG20036.1	58.5817444304559
OZG20047.1	52.6544421371347
OZG20046.1	40.5204483208043
OZG20045.1	60.8171927559658
OZG20044.1	49.8165983606557
OZG20043.1	49.8820880887161
OZG20041.1	61
OZG20040.1	50.9163431029273
OZG20039.1	52.4539152469688
OZG05591.1	53.2630941870952
OZG05590.1	52.6738360677063
OZG05589.1	54.5392546595075
OZG05593.1	59.9592618541771
OZG05592.1	56.1279108079793
OZG05587.1	50.0026415728228
OZG05588.1	49.1418184111063
OZG05610.1	48.5977529832667
OZG05611.1	46.5159918472742
OZG05604.1	49.2433046718712
OZG05605.1	47.7595570094589
OZG05606.1	45.9319010228348
OZG05609.1	52.8119832738862
OZG05603.1	41.253916656866
OZG05586.1	53.5712806827858
OZG05602.1	38.0593417717394
OZG05601.1	48.5476827370018
OZG05613.1	54.945711606251
OZG05612.1	53.1999114313883
OZG05598.1	47.4261288016279
OZG05597.1	56.7935742364678
OZG05600.1	61
OZG05599.1	53.6501806391308
OZG05596.1	56.7259222853982
OZG05594.1	54.7307450586103
OZG05614.1	53.0962519240242
OZG05616.1	41.8169174039611
OZG05584.1	52.5580249948823
OZG05585.1	49.9055149239337
OZG05615.1	45.1987562796553
OZF80450.1	61
OZF80449.1	52.4460286681761
OZF80447.1	48.879209578927
OZF80448.1	55.3951686771188
OZG05567.1	55.1406162007673
OZG05564.1	53.3725937884759
OZG05568.1	49.5535801655619
OZG05559.1	50.5881947507851
OZG05563.1	40.3256419336007
OZG05562.1	52.2928708788594
OZG05566.1	42.3824773466126
OZG05565.1	50.9449359048416
OZG05561.1	49.8878270662262
OZG05560.1	54.2433756547451
OZG05573.1	51.2644576563737
OZG05574.1	42.390025364085
OZG05575.1	55.8798962542082
OZG05576.1	52.8208197080495
OZG05577.1	50.3752829442117
OZG05578.1	47.1882459866687
OZG05579.1	48.7867229234445
OZG05581.1	51.1936589600526
OZG05582.1	37.4079082639302
OZG05583.1	53.0543577365143
OZG05572.1	45.510338353147
OZG05571.1	45.5615866753047
OZG05570.1	53.018539954526
OZG05569.1	54.4867759965658
OZG05558.1	53.8753171769073
OZG05556.1	45.6498126228233
OZG05557.1	58.4236044149077
OZG05554.1	55.9157896842088
OZG05555.1	54.3976382594416
OZG05523.1	50.8514089025365
OZG05524.1	46.635206119024
OZG05525.1	61
OZG05526.1	37.8216458018215
OZG05519.1	34.4708962559199
OZG05520.1	42.1975101138207
OZG05521.1	38.8725586470267
OZG05522.1	35.217312517424
OZG05517.1	33.297062599109
OZG05518.1	43.0784370323844
OZG05547.1	41.408228067835
OZG05546.1	45.572409614632
OZG05545.1	45.0368629443774
OZG05544.1	48.538249193325
OZG05551.1	45.5018635689623
OZG05550.1	49.4549221022955
OZG05549.1	53.6581192879349
OZG05548.1	46.0998391183791
OZG05553.1	49.1161477259847
OZG05552.1	47.0755942734745
OZG05511.1	50.95573435379
OZG05512.1	54.3708792344921
OZG05509.1	54.9710622982236
OZG05510.1	57.4355929344319
OZG05515.1	57.6841337351298
OZG05516.1	48.7226963257553
OZG05513.1	34
OZG05514.1	48.5904168319994
OZG05507.1	48.1020492131422
OZG05508.1	57.2601951147669
OZG05530.1	36.5726900031536
OZG05529.1	52.4167213288604
OZG05532.1	49.9747505927253
OZG05531.1	41.4696440936793
OZG05534.1	53.5863798825538
OZG05533.1	50.1391955821651
OZG05536.1	54.3863323524764
OZG05535.1	55.0011428024127
OZG05528.1	51.3633094400468
OZG05527.1	53.0244099117559
OZG05537.1	49.1937355985195
OZG05538.1	52.2168190860455
OZG05539.1	48.6731414005917
OZG05540.1	53.3368214891953
OZG05541.1	43.1576639231699
OZG05542.1	59.2859902229296
OZG05543.1	51.7835820895522
OZF80439.1	53.0104497955475
OZF80438.1	45.0439240081725
OZF80436.1	50.9708239986391
OZF80437.1	32.718834831879
OZF80434.1	46.4455964284761
OZF80432.1	61
OZF80431.1	53.8296847225408
OZF80430.1	50.1036766519771
OZF80424.1	37.9032454361055
OZF80425.1	48.6729323308271
OZF80426.1	45.3599359152545
OZF80427.1	53.0717387739905
OZF80422.1	60.2557959405174
OZF80421.1	52.5147086895573
OZF80420.1	46.7786885245902
OZF80419.1	50.0636437057393
OZG05465.1	57.1820930309149
OZG05466.1	50.2600732600732
OZG05463.1	58.4472314036039
OZG05464.1	56.1578664217759
OZG05460.1	52.9129668158665
OZG05462.1	46.3109773359792
OZG05458.1	57.0948320524523
OZG05459.1	48.9627395016804
OZG05494.1	55.4983676669226
OZG05493.1	58.147042861548
OZG05496.1	39.4476079005674
OZG05495.1	49.1267463948098
OZG05489.1	59.4519747958551
OZG05488.1	50.8520517150141
OZG05491.1	51.1437438556284
OZG05490.1	45.3053680485756
OZG05487.1	53.2288600180221
OZG05486.1	53.6708040324282
OZG05485.1	43.7023364115747
OZG05483.1	33.4355164015526
OZG05482.1	50.7810703854242
OZG05481.1	51.3161352568304
OZG05480.1	57.3357502552956
OZG05479.1	55.3551642464994
OZG05478.1	58.2708470899576
OZG05477.1	55.4980860266349
OZG05457.1	57.4381582878266
OZG05484.1	43.3987369531332
OZG05499.1	48.5131098372335
OZG05500.1	43.9201222238875
OZG05501.1	44.6680830595401
OZG05502.1	57.3909476426198
OZG05503.1	49.2790951337236
OZG05504.1	59.8902571078889
OZG05505.1	58.5885123201794
OZG05497.1	50.949518867897
OZG05506.1	50.2
OZG05498.1	53.9398602298027
OZG05472.1	56.2732206849313
OZG05471.1	53.312762167788
OZG05474.1	59.019569162556
OZG05473.1	47.7676743750152
OZG05468.1	48.4533992098429
OZG05467.1	46.4913366640084
OZG05470.1	50.0139698431632
OZG05469.1	48.3235164155362
OZG05476.1	54.5622308168407
OZG05475.1	59.7261844695466
OZF80415.1	53.9700556771599
OZF80414.1	61
OZF80411.1	39.9325289933431
OZG05407.1	50.3561966298082
OZG05406.1	51.0436776275878
OZG05409.1	51.9110373856923
OZG05408.1	55.0558846151748
OZG05411.1	37.0614432892402
OZG05410.1	54.1802826490503
OZG05414.1	54.4901197427506
OZG05412.1	42.1116647373244
OZG05415.1	51.7021393842324
OZG05416.1	61
OZG05417.1	53.3902018853116
OZG05418.1	48.8101462413281
OZG05419.1	61
OZG05420.1	50.9372056613141
OZG05421.1	47.7781036216591
OZG05422.1	51.8922308447395
OZG05423.1	58.9295217972843
OZG05424.1	51.5554282279581
OZG05454.1	48.4620867989126
OZG05453.1	44.0714285714286
OZG05452.1	50.903694475366
OZG05451.1	51.5685349140833
OZG05450.1	43.8269030530171
OZG05449.1	54.3842680235397
OZG05448.1	47.661538137701
OZG05447.1	52.0483865723955
OZG05456.1	50.1492013245226
OZG05455.1	39.5530251373893
OZG05404.1	61
OZG05405.1	44.0275229367844
OZG05402.1	50.1478286445053
OZG05403.1	53.9762293598633
OZG05400.1	53.6215138508949
OZG05401.1	39.3829886940834
OZG05398.1	47.1653390626304
OZG05399.1	51.2211727810194
OZG05396.1	50.5447459661965
OZG05397.1	48.7683983345567
OZG05435.1	42.8653325269742
OZG05434.1	44.3271707599514
OZG05437.1	44.8917708279175
OZG05436.1	51.6461476123322
OZG05431.1	55.3330247162626
OZG05430.1	49.2620045032594
OZG05433.1	59.742082544646
OZG05432.1	55.5351954527112
OZG05429.1	43.2076004199062
OZG05428.1	44.5820801649814
OZG05444.1	49.1916204652057
OZG05425.1	48.2291069083809
OZG05445.1	49.5769316310553
OZG05446.1	53.2874000989059
OZG05440.1	51.7660795705227
OZG05441.1	48.6092613458528
OZG05442.1	42.0794552520415
OZG05443.1	47.7284113899703
OZG05438.1	47.8124195778083
OZG05439.1	51.7968483887201
OZG05427.1	46.2244094946048
OZG05426.1	45.3281781243682
OZF80410.1	56.6379793842285
OZF80406.1	50.8597961585051
OZF80407.1	52.2863927840213
OZF80408.1	45.6394529080857
OZF80403.1	51.755778779432
OZF80402.1	57.1276626153281
OZF80401.1	48.328588860987
OZG05385.1	45.3283871465378
OZG05369.1	46.1839765909578
OZG05368.1	43.4425400608307
OZG05371.1	42.9788312568774
OZG05370.1	39.1365181768995
